id,course_id,student_id,created_at,updated_at
78472,237,78473,2022-03-03 10:33:50.466685,2022-03-03 10:33:50.466685
78473,237,78474,2022-03-03 10:33:51.631691,2022-03-03 10:33:51.631691
78474,237,78475,2022-03-03 10:33:52.815135,2022-03-03 10:33:52.815135
78475,237,78476,2022-03-03 10:33:54.028001,2022-03-03 10:33:54.028001
78476,237,78477,2022-03-03 10:33:55.179673,2022-03-03 10:33:55.179673
78477,238,78478,2022-03-03 10:33:56.416345,2022-03-03 10:33:56.416345
78478,238,78479,2022-03-03 10:33:57.629949,2022-03-03 10:33:57.629949
78479,238,78480,2022-03-03 10:33:58.868577,2022-03-03 10:33:58.868577
78480,238,78481,2022-03-03 10:34:00.086882,2022-03-03 10:34:00.086882
78481,238,78482,2022-03-03 10:34:01.277977,2022-03-03 10:34:01.277977
78482,238,78483,2022-03-03 10:34:02.578625,2022-03-03 10:34:02.578625
78483,238,78484,2022-03-03 10:34:03.744824,2022-03-03 10:34:03.744824
78484,238,78485,2022-03-03 10:34:05.074874,2022-03-03 10:34:05.074874
78485,238,78486,2022-03-03 10:34:06.241439,2022-03-03 10:34:06.241439
78486,238,78487,2022-03-03 10:34:07.471554,2022-03-03 10:34:07.471554
78487,238,78488,2022-03-03 10:34:08.739043,2022-03-03 10:34:08.739043
78488,238,78489,2022-03-03 10:34:09.978219,2022-03-03 10:34:09.978219
78489,238,78490,2022-03-03 10:34:11.126511,2022-03-03 10:34:11.126511
78490,238,78491,2022-03-03 10:34:12.306217,2022-03-03 10:34:12.306217
78491,238,78492,2022-03-03 10:34:13.457305,2022-03-03 10:34:13.457305
78492,238,78493,2022-03-03 10:34:14.693721,2022-03-03 10:34:14.693721
78493,238,78494,2022-03-03 10:34:15.831128,2022-03-03 10:34:15.831128
78494,238,78495,2022-03-03 10:34:17.037482,2022-03-03 10:34:17.037482
78495,238,78496,2022-03-03 10:34:18.283046,2022-03-03 10:34:18.283046
78496,238,78497,2022-03-03 10:34:19.454438,2022-03-03 10:34:19.454438
78497,238,78498,2022-03-03 10:34:20.604555,2022-03-03 10:34:20.604555
78498,238,78499,2022-03-03 10:34:21.822211,2022-03-03 10:34:21.822211
78499,238,78500,2022-03-03 10:34:22.987597,2022-03-03 10:34:22.987597
78500,238,78501,2022-03-03 10:34:24.131375,2022-03-03 10:34:24.131375
78501,238,78502,2022-03-03 10:34:25.284607,2022-03-03 10:34:25.284607
78502,238,78503,2022-03-03 10:34:26.461929,2022-03-03 10:34:26.461929
78503,238,78504,2022-03-03 10:34:27.619801,2022-03-03 10:34:27.619801
78504,238,78505,2022-03-03 10:34:28.769322,2022-03-03 10:34:28.769322
78505,238,78506,2022-03-03 10:34:29.989433,2022-03-03 10:34:29.989433
78506,238,78507,2022-03-03 10:34:31.227476,2022-03-03 10:34:31.227476
78507,238,78508,2022-03-03 10:34:32.417007,2022-03-03 10:34:32.417007
78508,238,78509,2022-03-03 10:34:33.606207,2022-03-03 10:34:33.606207
78509,238,78510,2022-03-03 10:34:34.808617,2022-03-03 10:34:34.808617
78510,238,78511,2022-03-03 10:34:35.955059,2022-03-03 10:34:35.955059
78511,238,78512,2022-03-03 10:34:37.129321,2022-03-03 10:34:37.129321
78512,238,78513,2022-03-03 10:34:38.283046,2022-03-03 10:34:38.283046
78513,238,78514,2022-03-03 10:34:39.542012,2022-03-03 10:34:39.542012
78514,238,78515,2022-03-03 10:34:40.738614,2022-03-03 10:34:40.738614
78515,238,78516,2022-03-03 10:34:41.934724,2022-03-03 10:34:41.934724
78516,238,78517,2022-03-03 10:34:43.216664,2022-03-03 10:34:43.216664
78517,238,78518,2022-03-03 10:34:44.379301,2022-03-03 10:34:44.379301
78518,238,78519,2022-03-03 10:34:45.605325,2022-03-03 10:34:45.605325
78519,238,78520,2022-03-03 10:34:46.847497,2022-03-03 10:34:46.847497
78520,238,78521,2022-03-03 10:34:48.068103,2022-03-03 10:34:48.068103
78521,238,78522,2022-03-03 10:34:49.240014,2022-03-03 10:34:49.240014
78522,238,78523,2022-03-03 10:34:50.460329,2022-03-03 10:34:50.460329
78523,238,78524,2022-03-03 10:34:51.653744,2022-03-03 10:34:51.653744
78524,238,78525,2022-03-03 10:34:52.895829,2022-03-03 10:34:52.895829
78525,238,78526,2022-03-03 10:34:54.142396,2022-03-03 10:34:54.142396
78526,238,78527,2022-03-03 10:34:55.451397,2022-03-03 10:34:55.451397
78527,238,78528,2022-03-03 10:34:56.643209,2022-03-03 10:34:56.643209
78528,238,78529,2022-03-03 10:34:57.880589,2022-03-03 10:34:57.880589
78529,238,78530,2022-03-03 10:34:59.062709,2022-03-03 10:34:59.062709
78530,238,78531,2022-03-03 10:35:00.26495,2022-03-03 10:35:00.26495
78531,238,78532,2022-03-03 10:35:01.568877,2022-03-03 10:35:01.568877
78532,238,78533,2022-03-03 10:35:02.931967,2022-03-03 10:35:02.931967
78533,238,78534,2022-03-03 10:35:04.228461,2022-03-03 10:35:04.228461
78534,238,78535,2022-03-03 10:35:05.457491,2022-03-03 10:35:05.457491
78535,238,78536,2022-03-03 10:35:06.634612,2022-03-03 10:35:06.634612
78536,238,78537,2022-03-03 10:35:07.864628,2022-03-03 10:35:07.864628
78537,238,78538,2022-03-03 10:35:09.080151,2022-03-03 10:35:09.080151
78538,238,78539,2022-03-03 10:35:10.337955,2022-03-03 10:35:10.337955
78539,238,78540,2022-03-03 10:35:11.617677,2022-03-03 10:35:11.617677
78540,238,78541,2022-03-03 10:35:12.892376,2022-03-03 10:35:12.892376
78541,238,78542,2022-03-03 10:35:14.059902,2022-03-03 10:35:14.059902
78542,238,78543,2022-03-03 10:35:15.253084,2022-03-03 10:35:15.253084
78543,238,78544,2022-03-03 10:35:16.454582,2022-03-03 10:35:16.454582
78544,238,78545,2022-03-03 10:35:17.614502,2022-03-03 10:35:17.614502
78545,238,78546,2022-03-03 10:35:18.802531,2022-03-03 10:35:18.802531
78546,238,78547,2022-03-03 10:35:19.948393,2022-03-03 10:35:19.948393
78547,238,78548,2022-03-03 10:35:21.127428,2022-03-03 10:35:21.127428
78548,238,78549,2022-03-03 10:35:22.295499,2022-03-03 10:35:22.295499
78549,238,78550,2022-03-03 10:35:23.492073,2022-03-03 10:35:23.492073
78550,238,78551,2022-03-03 10:35:24.634846,2022-03-03 10:35:24.634846
78551,238,78552,2022-03-03 10:35:25.812283,2022-03-03 10:35:25.812283
78552,238,78553,2022-03-03 10:35:26.998696,2022-03-03 10:35:26.998696
78553,238,78554,2022-03-03 10:35:28.251294,2022-03-03 10:35:28.251294
78554,238,78555,2022-03-03 10:35:29.397406,2022-03-03 10:35:29.397406
78555,238,78556,2022-03-03 10:35:30.774959,2022-03-03 10:35:30.774959
78556,238,78557,2022-03-03 10:35:32.01217,2022-03-03 10:35:32.01217
78557,238,78558,2022-03-03 10:35:33.245383,2022-03-03 10:35:33.245383
78558,238,78559,2022-03-03 10:35:34.422061,2022-03-03 10:35:34.422061
78559,238,78560,2022-03-03 10:35:35.562046,2022-03-03 10:35:35.562046
78560,238,78561,2022-03-03 10:35:36.775036,2022-03-03 10:35:36.775036
78561,238,78562,2022-03-03 10:35:37.955457,2022-03-03 10:35:37.955457
78562,238,78563,2022-03-03 10:35:39.178357,2022-03-03 10:35:39.178357
78563,238,78564,2022-03-03 10:35:40.362752,2022-03-03 10:35:40.362752
78564,238,78565,2022-03-03 10:35:41.63668,2022-03-03 10:35:41.63668
78565,238,78566,2022-03-03 10:35:42.774496,2022-03-03 10:35:42.774496
78566,238,78567,2022-03-03 10:35:43.989023,2022-03-03 10:35:43.989023
78567,238,78568,2022-03-03 10:35:45.134948,2022-03-03 10:35:45.134948
78568,238,78569,2022-03-03 10:35:46.361971,2022-03-03 10:35:46.361971
78569,238,78570,2022-03-03 10:35:47.55109,2022-03-03 10:35:47.55109
78570,238,78571,2022-03-03 10:35:48.778195,2022-03-03 10:35:48.778195
78571,238,78572,2022-03-03 10:35:49.992056,2022-03-03 10:35:49.992056
78572,238,78573,2022-03-03 10:35:51.135456,2022-03-03 10:35:51.135456
78573,238,78574,2022-03-03 10:35:52.258835,2022-03-03 10:35:52.258835
78574,238,78575,2022-03-03 10:35:53.448312,2022-03-03 10:35:53.448312
78575,238,78576,2022-03-03 10:35:54.639743,2022-03-03 10:35:54.639743
78576,238,78577,2022-03-03 10:35:55.783537,2022-03-03 10:35:55.783537
78577,239,78578,2022-03-03 10:35:56.904205,2022-03-03 10:35:56.904205
78578,239,78579,2022-03-03 10:35:58.050897,2022-03-03 10:35:58.050897
78579,239,78580,2022-03-03 10:35:59.171977,2022-03-03 10:35:59.171977
78580,239,78581,2022-03-03 10:36:00.430218,2022-03-03 10:36:00.430218
78581,239,78582,2022-03-03 10:36:01.660425,2022-03-03 10:36:01.660425
78582,239,78583,2022-03-03 10:36:02.837008,2022-03-03 10:36:02.837008
78583,239,78584,2022-03-03 10:36:04.025432,2022-03-03 10:36:04.025432
78584,239,78585,2022-03-03 10:36:05.194036,2022-03-03 10:36:05.194036
78585,239,78586,2022-03-03 10:36:06.400834,2022-03-03 10:36:06.400834
78586,239,78587,2022-03-03 10:36:07.554649,2022-03-03 10:36:07.554649
78587,239,78588,2022-03-03 10:36:08.880047,2022-03-03 10:36:08.880047
78588,239,78589,2022-03-03 10:36:10.026447,2022-03-03 10:36:10.026447
78589,239,78590,2022-03-03 10:36:11.202942,2022-03-03 10:36:11.202942
78590,239,78591,2022-03-03 10:36:12.346906,2022-03-03 10:36:12.346906
78591,239,78592,2022-03-03 10:36:13.577336,2022-03-03 10:36:13.577336
78592,239,78593,2022-03-03 10:36:14.724622,2022-03-03 10:36:14.724622
78593,239,78594,2022-03-03 10:36:15.901314,2022-03-03 10:36:15.901314
78594,239,78595,2022-03-03 10:36:17.035078,2022-03-03 10:36:17.035078
78595,239,78596,2022-03-03 10:36:18.198896,2022-03-03 10:36:18.198896
78596,239,78597,2022-03-03 10:36:19.441603,2022-03-03 10:36:19.441603
78597,239,78598,2022-03-03 10:36:20.588517,2022-03-03 10:36:20.588517
78598,239,78599,2022-03-03 10:36:21.746087,2022-03-03 10:36:21.746087
78599,239,78600,2022-03-03 10:36:22.90578,2022-03-03 10:36:22.90578
78600,239,78601,2022-03-03 10:36:24.082984,2022-03-03 10:36:24.082984
78601,239,78602,2022-03-03 10:36:25.244544,2022-03-03 10:36:25.244544
78602,239,78603,2022-03-03 10:36:26.421338,2022-03-03 10:36:26.421338
78603,239,78604,2022-03-03 10:36:27.613001,2022-03-03 10:36:27.613001
78604,239,78605,2022-03-03 10:36:28.774408,2022-03-03 10:36:28.774408
78605,239,78606,2022-03-03 10:36:29.955076,2022-03-03 10:36:29.955076
78606,239,78607,2022-03-03 10:36:31.155441,2022-03-03 10:36:31.155441
78607,239,78608,2022-03-03 10:36:32.320634,2022-03-03 10:36:32.320634
78608,239,78609,2022-03-03 10:36:33.50395,2022-03-03 10:36:33.50395
78609,239,78610,2022-03-03 10:36:34.617017,2022-03-03 10:36:34.617017
78610,239,78611,2022-03-03 10:36:35.807069,2022-03-03 10:36:35.807069
78611,239,78612,2022-03-03 10:36:37.032373,2022-03-03 10:36:37.032373
78612,239,78613,2022-03-03 10:36:38.286491,2022-03-03 10:36:38.286491
78613,239,78614,2022-03-03 10:36:39.46874,2022-03-03 10:36:39.46874
78614,239,78615,2022-03-03 10:36:40.622143,2022-03-03 10:36:40.622143
78615,239,78616,2022-03-03 10:36:41.827036,2022-03-03 10:36:41.827036
78616,239,78617,2022-03-03 10:36:42.94955,2022-03-03 10:36:42.94955
78617,239,78618,2022-03-03 10:36:44.126239,2022-03-03 10:36:44.126239
78618,239,78619,2022-03-03 10:36:45.331456,2022-03-03 10:36:45.331456
78619,239,78620,2022-03-03 10:36:46.57327,2022-03-03 10:36:46.57327
78620,239,78621,2022-03-03 10:36:47.831641,2022-03-03 10:36:47.831641
78621,239,78622,2022-03-03 10:36:49.043844,2022-03-03 10:36:49.043844
78622,239,78623,2022-03-03 10:36:50.211146,2022-03-03 10:36:50.211146
78623,239,78624,2022-03-03 10:36:51.405595,2022-03-03 10:36:51.405595
78624,239,78625,2022-03-03 10:36:52.534325,2022-03-03 10:36:52.534325
78625,239,78626,2022-03-03 10:36:53.722297,2022-03-03 10:36:53.722297
78626,239,78627,2022-03-03 10:36:54.887096,2022-03-03 10:36:54.887096
78627,239,78628,2022-03-03 10:36:56.166858,2022-03-03 10:36:56.166858
78628,239,78629,2022-03-03 10:36:57.370552,2022-03-03 10:36:57.370552
78629,239,78630,2022-03-03 10:36:58.539648,2022-03-03 10:36:58.539648
78630,239,78631,2022-03-03 10:36:59.727804,2022-03-03 10:36:59.727804
78631,239,78632,2022-03-03 10:37:00.900273,2022-03-03 10:37:00.900273
78632,239,78633,2022-03-03 10:37:02.081767,2022-03-03 10:37:02.081767
78633,239,78634,2022-03-03 10:37:03.275234,2022-03-03 10:37:03.275234
78634,239,78635,2022-03-03 10:37:04.49459,2022-03-03 10:37:04.49459
78635,239,78636,2022-03-03 10:37:05.647443,2022-03-03 10:37:05.647443
78636,239,78637,2022-03-03 10:37:06.869588,2022-03-03 10:37:06.869588
78637,239,78638,2022-03-03 10:37:08.030412,2022-03-03 10:37:08.030412
78638,239,78639,2022-03-03 10:37:09.213473,2022-03-03 10:37:09.213473
78639,239,78640,2022-03-03 10:37:10.404978,2022-03-03 10:37:10.404978
78640,239,78641,2022-03-03 10:37:11.583027,2022-03-03 10:37:11.583027
78641,239,78642,2022-03-03 10:37:12.750695,2022-03-03 10:37:12.750695
78642,239,78643,2022-03-03 10:37:14.002157,2022-03-03 10:37:14.002157
78643,239,78644,2022-03-03 10:37:15.175426,2022-03-03 10:37:15.175426
78644,239,78645,2022-03-03 10:37:16.388688,2022-03-03 10:37:16.388688
78645,239,78646,2022-03-03 10:37:17.573093,2022-03-03 10:37:17.573093
78646,239,78647,2022-03-03 10:37:18.725896,2022-03-03 10:37:18.725896
78647,239,78648,2022-03-03 10:37:19.892527,2022-03-03 10:37:19.892527
78648,239,78649,2022-03-03 10:37:21.073209,2022-03-03 10:37:21.073209
78649,239,78650,2022-03-03 10:37:22.250652,2022-03-03 10:37:22.250652
78650,239,78651,2022-03-03 10:37:23.430932,2022-03-03 10:37:23.430932
78651,239,78652,2022-03-03 10:37:24.595086,2022-03-03 10:37:24.595086
78652,239,78653,2022-03-03 10:37:25.756025,2022-03-03 10:37:25.756025
78653,239,78654,2022-03-03 10:37:26.940617,2022-03-03 10:37:26.940617
78654,239,78655,2022-03-03 10:37:28.068067,2022-03-03 10:37:28.068067
78655,239,78656,2022-03-03 10:37:29.308877,2022-03-03 10:37:29.308877
78656,239,78657,2022-03-03 10:37:30.497921,2022-03-03 10:37:30.497921
78657,239,78658,2022-03-03 10:37:31.688904,2022-03-03 10:37:31.688904
78658,239,78659,2022-03-03 10:37:32.84718,2022-03-03 10:37:32.84718
78659,239,78660,2022-03-03 10:37:34.039976,2022-03-03 10:37:34.039976
78660,239,78661,2022-03-03 10:37:35.213901,2022-03-03 10:37:35.213901
78661,239,78662,2022-03-03 10:37:36.394738,2022-03-03 10:37:36.394738
78662,239,78663,2022-03-03 10:37:37.57186,2022-03-03 10:37:37.57186
78663,239,78664,2022-03-03 10:37:38.831657,2022-03-03 10:37:38.831657
78664,239,78665,2022-03-03 10:37:39.970349,2022-03-03 10:37:39.970349
78665,239,78666,2022-03-03 10:37:41.133911,2022-03-03 10:37:41.133911
78666,239,78667,2022-03-03 10:37:42.263219,2022-03-03 10:37:42.263219
78667,239,78668,2022-03-03 10:37:43.436328,2022-03-03 10:37:43.436328
78668,239,78669,2022-03-03 10:37:44.560005,2022-03-03 10:37:44.560005
78669,239,78670,2022-03-03 10:37:45.754353,2022-03-03 10:37:45.754353
78670,239,78671,2022-03-03 10:37:46.929851,2022-03-03 10:37:46.929851
78671,239,78672,2022-03-03 10:37:48.0715,2022-03-03 10:37:48.0715
78672,239,78673,2022-03-03 10:37:49.278859,2022-03-03 10:37:49.278859
78673,239,78674,2022-03-03 10:37:50.41085,2022-03-03 10:37:50.41085
78674,239,78675,2022-03-03 10:37:51.630864,2022-03-03 10:37:51.630864
78675,239,78676,2022-03-03 10:37:52.768022,2022-03-03 10:37:52.768022
78676,239,78677,2022-03-03 10:37:53.998709,2022-03-03 10:37:53.998709
78677,240,78678,2022-03-03 10:37:55.209213,2022-03-03 10:37:55.209213
78678,240,78679,2022-03-03 10:37:56.404428,2022-03-03 10:37:56.404428
78679,240,78680,2022-03-03 10:37:57.559004,2022-03-03 10:37:57.559004
78680,240,78681,2022-03-03 10:37:58.792595,2022-03-03 10:37:58.792595
78681,240,78682,2022-03-03 10:38:00.052966,2022-03-03 10:38:00.052966
78682,240,78683,2022-03-03 10:38:01.247864,2022-03-03 10:38:01.247864
78683,240,78684,2022-03-03 10:38:02.434228,2022-03-03 10:38:02.434228
78684,240,78685,2022-03-03 10:38:03.612401,2022-03-03 10:38:03.612401
78685,240,78686,2022-03-03 10:38:04.821045,2022-03-03 10:38:04.821045
78686,240,78687,2022-03-03 10:38:06.053148,2022-03-03 10:38:06.053148
78687,240,78688,2022-03-03 10:38:07.245095,2022-03-03 10:38:07.245095
78688,240,78689,2022-03-03 10:38:08.475517,2022-03-03 10:38:08.475517
78689,240,78690,2022-03-03 10:38:09.695633,2022-03-03 10:38:09.695633
78690,240,78691,2022-03-03 10:38:10.859861,2022-03-03 10:38:10.859861
78691,240,78692,2022-03-03 10:38:12.025977,2022-03-03 10:38:12.025977
78692,240,78693,2022-03-03 10:38:13.152613,2022-03-03 10:38:13.152613
78693,240,78694,2022-03-03 10:38:14.305033,2022-03-03 10:38:14.305033
78694,240,78695,2022-03-03 10:38:15.46906,2022-03-03 10:38:15.46906
78695,240,78696,2022-03-03 10:38:16.695503,2022-03-03 10:38:16.695503
78696,240,78697,2022-03-03 10:38:17.860207,2022-03-03 10:38:17.860207
78697,240,78698,2022-03-03 10:38:19.031112,2022-03-03 10:38:19.031112
78698,240,78699,2022-03-03 10:38:20.155317,2022-03-03 10:38:20.155317
78699,240,78700,2022-03-03 10:38:21.329571,2022-03-03 10:38:21.329571
78700,240,78701,2022-03-03 10:38:22.501381,2022-03-03 10:38:22.501381
78701,240,78702,2022-03-03 10:38:23.662347,2022-03-03 10:38:23.662347
78702,240,78703,2022-03-03 10:38:24.865134,2022-03-03 10:38:24.865134
78703,240,78704,2022-03-03 10:38:26.046241,2022-03-03 10:38:26.046241
78704,240,78705,2022-03-03 10:38:27.226555,2022-03-03 10:38:27.226555
78705,240,78706,2022-03-03 10:38:28.37481,2022-03-03 10:38:28.37481
78706,240,78707,2022-03-03 10:38:29.55268,2022-03-03 10:38:29.55268
78707,240,78708,2022-03-03 10:38:30.738673,2022-03-03 10:38:30.738673
78708,240,78709,2022-03-03 10:38:31.90116,2022-03-03 10:38:31.90116
78709,240,78710,2022-03-03 10:38:33.111075,2022-03-03 10:38:33.111075
78710,240,78711,2022-03-03 10:38:34.29869,2022-03-03 10:38:34.29869
78711,240,78712,2022-03-03 10:38:35.424829,2022-03-03 10:38:35.424829
78712,240,78713,2022-03-03 10:38:36.61048,2022-03-03 10:38:36.61048
78713,240,78714,2022-03-03 10:38:37.764841,2022-03-03 10:38:37.764841
78714,240,78715,2022-03-03 10:38:38.948503,2022-03-03 10:38:38.948503
78715,240,78716,2022-03-03 10:38:40.134766,2022-03-03 10:38:40.134766
78716,240,78717,2022-03-03 10:38:41.323382,2022-03-03 10:38:41.323382
78717,240,78718,2022-03-03 10:38:42.451651,2022-03-03 10:38:42.451651
78718,240,78719,2022-03-03 10:38:43.654186,2022-03-03 10:38:43.654186
78719,240,78720,2022-03-03 10:38:44.840144,2022-03-03 10:38:44.840144
78720,240,78721,2022-03-03 10:38:46.141305,2022-03-03 10:38:46.141305
78721,240,78722,2022-03-03 10:38:47.361743,2022-03-03 10:38:47.361743
78722,240,78723,2022-03-03 10:38:48.505684,2022-03-03 10:38:48.505684
78723,240,78724,2022-03-03 10:38:49.650913,2022-03-03 10:38:49.650913
79158,244,79159,2022-03-03 10:47:29.306214,2022-03-03 10:47:29.306214
79159,244,79160,2022-03-03 10:47:30.424695,2022-03-03 10:47:30.424695
79160,244,79161,2022-03-03 10:47:31.640222,2022-03-03 10:47:31.640222
79161,244,79162,2022-03-03 10:47:32.778436,2022-03-03 10:47:32.778436
79162,244,79163,2022-03-03 10:47:33.962401,2022-03-03 10:47:33.962401
79163,244,79164,2022-03-03 10:47:35.154439,2022-03-03 10:47:35.154439
79164,244,79165,2022-03-03 10:47:36.444226,2022-03-03 10:47:36.444226
79165,244,79166,2022-03-03 10:47:37.597264,2022-03-03 10:47:37.597264
79166,244,79167,2022-03-03 10:47:38.776426,2022-03-03 10:47:38.776426
79167,244,79168,2022-03-03 10:47:39.974987,2022-03-03 10:47:39.974987
79168,244,79169,2022-03-03 10:47:41.149017,2022-03-03 10:47:41.149017
79169,244,79170,2022-03-03 10:47:42.29568,2022-03-03 10:47:42.29568
79170,244,79171,2022-03-03 10:47:43.462867,2022-03-03 10:47:43.462867
79171,244,79172,2022-03-03 10:47:44.681134,2022-03-03 10:47:44.681134
79172,244,79173,2022-03-03 10:47:45.851856,2022-03-03 10:47:45.851856
79173,244,79174,2022-03-03 10:47:47.017595,2022-03-03 10:47:47.017595
79174,244,79175,2022-03-03 10:47:48.182559,2022-03-03 10:47:48.182559
79175,244,79176,2022-03-03 10:47:49.402547,2022-03-03 10:47:49.402547
79176,244,79177,2022-03-03 10:47:50.593414,2022-03-03 10:47:50.593414
79177,245,79178,2022-03-03 10:47:51.749265,2022-03-03 10:47:51.749265
79178,245,79179,2022-03-03 10:47:52.889797,2022-03-03 10:47:52.889797
79179,245,79180,2022-03-03 10:47:54.139447,2022-03-03 10:47:54.139447
79180,245,79181,2022-03-03 10:47:55.304631,2022-03-03 10:47:55.304631
79181,245,79182,2022-03-03 10:47:56.507891,2022-03-03 10:47:56.507891
79182,245,79183,2022-03-03 10:47:57.678921,2022-03-03 10:47:57.678921
79183,245,79184,2022-03-03 10:47:58.892678,2022-03-03 10:47:58.892678
79184,245,79185,2022-03-03 10:48:00.06209,2022-03-03 10:48:00.06209
79185,245,79186,2022-03-03 10:48:01.23366,2022-03-03 10:48:01.23366
79186,245,79187,2022-03-03 10:48:02.416506,2022-03-03 10:48:02.416506
79187,245,79188,2022-03-03 10:48:03.629156,2022-03-03 10:48:03.629156
79188,245,79189,2022-03-03 10:48:04.823683,2022-03-03 10:48:04.823683
79189,245,79190,2022-03-03 10:48:06.064098,2022-03-03 10:48:06.064098
79190,245,79191,2022-03-03 10:48:07.215712,2022-03-03 10:48:07.215712
79191,245,79192,2022-03-03 10:48:08.36235,2022-03-03 10:48:08.36235
79192,245,79193,2022-03-03 10:48:09.61323,2022-03-03 10:48:09.61323
79193,245,79194,2022-03-03 10:48:10.78025,2022-03-03 10:48:10.78025
79194,245,79195,2022-03-03 10:48:11.973267,2022-03-03 10:48:11.973267
79195,245,79196,2022-03-03 10:48:13.072439,2022-03-03 10:48:13.072439
79196,245,79197,2022-03-03 10:48:14.233935,2022-03-03 10:48:14.233935
79197,245,79198,2022-03-03 10:48:15.443495,2022-03-03 10:48:15.443495
79198,245,79199,2022-03-03 10:48:16.601017,2022-03-03 10:48:16.601017
79199,245,79200,2022-03-03 10:48:17.779106,2022-03-03 10:48:17.779106
79200,245,79201,2022-03-03 10:48:18.966855,2022-03-03 10:48:18.966855
79201,245,79202,2022-03-03 10:48:20.134069,2022-03-03 10:48:20.134069
79202,245,79203,2022-03-03 10:48:21.309717,2022-03-03 10:48:21.309717
79203,245,79204,2022-03-03 10:48:22.45766,2022-03-03 10:48:22.45766
79204,245,79205,2022-03-03 10:48:23.633437,2022-03-03 10:48:23.633437
79205,245,79206,2022-03-03 10:48:24.81845,2022-03-03 10:48:24.81845
79206,245,79207,2022-03-03 10:48:26.029926,2022-03-03 10:48:26.029926
79207,245,79208,2022-03-03 10:48:27.209095,2022-03-03 10:48:27.209095
79208,245,79209,2022-03-03 10:48:28.405011,2022-03-03 10:48:28.405011
79209,245,79210,2022-03-03 10:48:29.573406,2022-03-03 10:48:29.573406
79210,245,79211,2022-03-03 10:48:30.734478,2022-03-03 10:48:30.734478
79211,245,79212,2022-03-03 10:48:31.88328,2022-03-03 10:48:31.88328
79212,245,79213,2022-03-03 10:48:33.055799,2022-03-03 10:48:33.055799
79213,245,79214,2022-03-03 10:48:34.216719,2022-03-03 10:48:34.216719
79214,245,79215,2022-03-03 10:48:35.331918,2022-03-03 10:48:35.331918
79215,245,79216,2022-03-03 10:48:36.518919,2022-03-03 10:48:36.518919
78724,240,78725,2022-03-03 10:38:50.814147,2022-03-03 10:38:50.814147
78725,240,78726,2022-03-03 10:38:51.999535,2022-03-03 10:38:51.999535
78726,240,78727,2022-03-03 10:38:53.172916,2022-03-03 10:38:53.172916
78727,240,78728,2022-03-03 10:38:54.433214,2022-03-03 10:38:54.433214
78728,240,78729,2022-03-03 10:38:55.653508,2022-03-03 10:38:55.653508
78729,240,78730,2022-03-03 10:38:56.8511,2022-03-03 10:38:56.8511
78730,240,78731,2022-03-03 10:38:57.97115,2022-03-03 10:38:57.97115
78731,240,78732,2022-03-03 10:38:59.131747,2022-03-03 10:38:59.131747
78732,240,78733,2022-03-03 10:39:00.315452,2022-03-03 10:39:00.315452
78733,240,78734,2022-03-03 10:39:01.557528,2022-03-03 10:39:01.557528
78734,240,78735,2022-03-03 10:39:02.767081,2022-03-03 10:39:02.767081
78735,240,78736,2022-03-03 10:39:04.08882,2022-03-03 10:39:04.08882
78736,240,78737,2022-03-03 10:39:05.347973,2022-03-03 10:39:05.347973
78737,240,78738,2022-03-03 10:39:06.517783,2022-03-03 10:39:06.517783
78738,240,78739,2022-03-03 10:39:07.796565,2022-03-03 10:39:07.796565
78739,240,78740,2022-03-03 10:39:09.018055,2022-03-03 10:39:09.018055
78740,240,78741,2022-03-03 10:39:10.240647,2022-03-03 10:39:10.240647
78741,240,78742,2022-03-03 10:39:11.410649,2022-03-03 10:39:11.410649
78742,240,78743,2022-03-03 10:39:12.579423,2022-03-03 10:39:12.579423
78743,240,78744,2022-03-03 10:39:13.732864,2022-03-03 10:39:13.732864
78744,240,78745,2022-03-03 10:39:14.893941,2022-03-03 10:39:14.893941
78745,240,78746,2022-03-03 10:39:16.073843,2022-03-03 10:39:16.073843
78746,240,78747,2022-03-03 10:39:17.242722,2022-03-03 10:39:17.242722
78747,240,78748,2022-03-03 10:39:18.460586,2022-03-03 10:39:18.460586
78748,240,78749,2022-03-03 10:39:19.606127,2022-03-03 10:39:19.606127
78749,240,78750,2022-03-03 10:39:20.829001,2022-03-03 10:39:20.829001
78750,240,78751,2022-03-03 10:39:21.981215,2022-03-03 10:39:21.981215
78751,240,78752,2022-03-03 10:39:23.147605,2022-03-03 10:39:23.147605
78752,240,78753,2022-03-03 10:39:24.324877,2022-03-03 10:39:24.324877
78753,240,78754,2022-03-03 10:39:25.487946,2022-03-03 10:39:25.487946
78754,240,78755,2022-03-03 10:39:26.660907,2022-03-03 10:39:26.660907
78755,240,78756,2022-03-03 10:39:27.859789,2022-03-03 10:39:27.859789
78756,240,78757,2022-03-03 10:39:29.016813,2022-03-03 10:39:29.016813
78757,240,78758,2022-03-03 10:39:30.247042,2022-03-03 10:39:30.247042
78758,240,78759,2022-03-03 10:39:31.43222,2022-03-03 10:39:31.43222
78759,240,78760,2022-03-03 10:39:32.632185,2022-03-03 10:39:32.632185
78760,240,78761,2022-03-03 10:39:33.831756,2022-03-03 10:39:33.831756
78761,240,78762,2022-03-03 10:39:35.082716,2022-03-03 10:39:35.082716
78762,240,78763,2022-03-03 10:39:36.241365,2022-03-03 10:39:36.241365
